Ticker,Name of Securities,Category,Sub-Category,Board Lot,Par Value,ISIN
50962,SG#HSI  RC2312T,Callable Bull/Bear Contracts,,"10,000",,
50964,GS#HSI  RC2305A,Callable Bull/Bear Contracts,,"10,000",,
50965,GS#HSI  RC2305B,Callable Bull/Bear Contracts,,"10,000",,
50966,GS#HSI  RC2305C,Callable Bull/Bear Contracts,,"10,000",,
50967,MS#HSI  RC2310T,Callable Bull/Bear Contracts,,"10,000",,
50969,GS#HSI  RC2305J,Callable Bull/Bear Contracts,,"10,000",,
50973,MS#HSI  RC2310U,Callable Bull/Bear Contracts,,"10,000",,
50975,GS#AAC  RC2106A,Callable Bull/Bear Contracts,,"5,000",,
50978,BI#ALIBARP2101K,Callable Bull/Bear Contracts,,"10,000",,HK0000649399
50979,BP#HSI  RP2012C,Callable Bull/Bear Contracts,,"10,000",,NL0015530494
50983,GS#HSI  RC2305K,Callable Bull/Bear Contracts,,"10,000",,
50984,BP#HSI  RP2012K,Callable Bull/Bear Contracts,,"10,000",,NL0015530502
50987,GS#HSI  RC2305L,Callable Bull/Bear Contracts,,"10,000",,
50992,BP#HSI  RP2012D,Callable Bull/Bear Contracts,,"10,000",,NL0015530510
50997,GS#HSI  RC2305M,Callable Bull/Bear Contracts,,"10,000",,
50999,GS#TENCTRC2010X,Callable Bull/Bear Contracts,,"10,000",,
51001,GS#MTUANRC2102E,Callable Bull/Bear Contracts,,"10,000",,
51002,GS#MTUANRC2106A,Callable Bull/Bear Contracts,,"10,000",,
51006,SG#GEG  RC2110A,Callable Bull/Bear Contracts,,"10,000",,
51010,GS#AIA  RC2102A,Callable Bull/Bear Contracts,,"2,000",,
51011,GS#TENCTRC2010Y,Callable Bull/Bear Contracts,,"10,000",,
51012,GS#ALIBARC2010A,Callable Bull/Bear Contracts,,"10,000",,
51016,GS#HKEX RC2010A,Callable Bull/Bear Contracts,,"10,000",,
51020,HS#HSI  RC2212C,Callable Bull/Bear Contracts,,"10,000",,HK0000614260
51021,HS#HSI  RC2303C,Callable Bull/Bear Contracts,,"10,000",,HK0000614278
51025,HS#TENCTRC2011I,Callable Bull/Bear Contracts,,"10,000",,HK0000614310
51026,GS#TENCTRC2010O,Callable Bull/Bear Contracts,,"10,000",,
51028,GS#ALIBARC2010H,Callable Bull/Bear Contracts,,"10,000",,
51034,MS#AIA  RP2012B,Callable Bull/Bear Contracts,,"20,000",,
51038,BP#HSI  RC2311L,Callable Bull/Bear Contracts,,"10,000",,NLBNPHK10211
51039,BP#HSI  RC2311M,Callable Bull/Bear Contracts,,"10,000",,NLBNPHK10229
51042,HS#MTUANRC2011D,Callable Bull/Bear Contracts,,"10,000",,HK0000614369
51045,BI#HSI  RC2301A,Callable Bull/Bear Contracts,,"10,000",,HK0000614393
51048,BI#HKEX RC2012A,Callable Bull/Bear Contracts,,"10,000",,HK0000614427
51049,CS#PINANRP2011C,Callable Bull/Bear Contracts,,"5,000",,CH0517604150
51051,BP#HSI  RC2311X,Callable Bull/Bear Contracts,,"10,000",,NLBNPHK10237
51052,BP#HSI  RC2311I,Callable Bull/Bear Contracts,,"10,000",,NLBNPHK10245
51055,CS#AIA  RP2012B,Callable Bull/Bear Contracts,,"2,000",,CH0517604218
51063,SG#MTUANRC2104C,Callable Bull/Bear Contracts,,"10,000",,
51065,HS#ALIBARC2103C,Callable Bull/Bear Contracts,,"50,000",,HK0000657475
51067,BI#TENCTRC2012I,Callable Bull/Bear Contracts,,"10,000",,HK0000614450
51069,BI#TENCTRC2012J,Callable Bull/Bear Contracts,,"10,000",,HK0000614468
51071,BI#SUNY RC2012C,Callable Bull/Bear Contracts,,"10,000",,HK0000614484
51072,CS#AIA  RP2102B,Callable Bull/Bear Contracts,,"2,000",,CH0565163463
51079,BP#HSI  RC2212V,Callable Bull/Bear Contracts,,"10,000",,NL0014915209
51080,SG#HKEX RC2101K,Callable Bull/Bear Contracts,,"10,000",,
51081,BP#HSI  RC2212C,Callable Bull/Bear Contracts,,"10,000",,NL0014915217
51082,BP#TENCTRC2012L,Callable Bull/Bear Contracts,,"10,000",,NL0014915100
51086,SG#HKEX RP2103A,Callable Bull/Bear Contracts,,"5,000",,
51089,BP#MTUANRC2012E,Callable Bull/Bear Contracts,,"10,000",,NL0014915167
51095,MS#HSI  RC2212M,Callable Bull/Bear Contracts,,"10,000",,
51096,MS#HSI  RP2101T,Callable Bull/Bear Contracts,,"10,000",,
51097,HS#MTUANRC2012A,Callable Bull/Bear Contracts,,"10,000",,HK0000619376
51110,JP#HSI  RC2211Q,Callable Bull/Bear Contracts,,"10,000",,NL0014783490
51111,JP#HSI  RC2212X,Callable Bull/Bear Contracts,,"10,000",,NL0014783508
51117,HS#TENCTRC2011O,Callable Bull/Bear Contracts,,"10,000",,HK0000619384
51118,MS#HSI  RP2101U,Callable Bull/Bear Contracts,,"10,000",,
51120,SG#TENCTRC2104R,Callable Bull/Bear Contracts,,"10,000",,
51122,JP#ALIBARC2012F,Callable Bull/Bear Contracts,,"1,000",,NL0014783565
51123,HS#TENCTRC2103K,Callable Bull/Bear Contracts,,"50,000",,HK0000657483
51126,UB#HSI  RP2012H,Callable Bull/Bear Contracts,,"10,000",,CH0566997547
51127,HS#XIAMIRC2104A,Callable Bull/Bear Contracts,,"2,000",,HK0000657491
51128,HS#MTUANRC2104E,Callable Bull/Bear Contracts,,"50,000",,HK0000657509
51131,UB#HSI  RP2012L,Callable Bull/Bear Contracts,,"10,000",,CH0566997588
51132,UB#HSI  RP2012P,Callable Bull/Bear Contracts,,"10,000",,CH0566997620
51134,SG#HSI  RC2311H,Callable Bull/Bear Contracts,,"10,000",,
51137,UB#HSI  RP2012S,Callable Bull/Bear Contracts,,"10,000",,CH0566997653
51139,HS#PINANRC2103C,Callable Bull/Bear Contracts,,"50,000",,HK0000657517
51145,UB#ALIBARP2102Y,Callable Bull/Bear Contracts,,"10,000",,CH0566997604
51150,UB#ALIBARP2103L,Callable Bull/Bear Contracts,,"10,000",,CH0566997638
51153,GS#TENCTRC2108E,Callable Bull/Bear Contracts,,"10,000",,
51162,HS#SMIC RC2107C,Callable Bull/Bear Contracts,,"25,000",,HK0000657533
51164,GS#CCB  RC2108A,Callable Bull/Bear Contracts,,"10,000",,
51166,HS#PAHT RC2107A,Callable Bull/Bear Contracts,,"10,000",,HK0000657541
51170,SG#CCB  RC2109B,Callable Bull/Bear Contracts,,"10,000",,
51171,SG#GEG  RP2104A,Callable Bull/Bear Contracts,,"10,000",,
51172,UB#XIAMIRP2101I,Callable Bull/Bear Contracts,,"2,000",,CH0566997315
51173,UB#MTUANRC2101G,Callable Bull/Bear Contracts,,"10,000",,CH0548709432
51174,UB#MTUANRC2101H,Callable Bull/Bear Contracts,,"10,000",,CH0548709457
51178,UB#HSI  RC2209O,Callable Bull/Bear Contracts,,"10,000",,CH0548709523
51179,UB#HSI  RC2209P,Callable Bull/Bear Contracts,,"10,000",,CH0548709564
51180,UB#HSI  RC2211K,Callable Bull/Bear Contracts,,"10,000",,CH0548709606
51181,GS#ALIBARC2108B,Callable Bull/Bear Contracts,,"10,000",,
51182,GS#ICBC RC2108A,Callable Bull/Bear Contracts,,"10,000",,
51183,GS#HSI  RC2311A,Callable Bull/Bear Contracts,,"10,000",,
51185,UB#TENCTRC2101L,Callable Bull/Bear Contracts,,"10,000",,CH0548709549
51186,SG#ICBC RC2108H,Callable Bull/Bear Contracts,,"10,000",,
51187,UB#TENCTRC2101M,Callable Bull/Bear Contracts,,"5,000",,CH0548709572
51188,UB#HSI  RC2210D,Callable Bull/Bear Contracts,,"10,000",,CH0548708707
51189,VT#HSI  RC2212M,Callable Bull/Bear Contracts,,"10,000",,CH0545050798
51190,VT#HSI  RC2212N,Callable Bull/Bear Contracts,,"10,000",,CH0545050780
51192,UB#XIAMIRP2102R,Callable Bull/Bear Contracts,,"10,000",,CH0566997356
51195,BI#MTUANRC2012V,Callable Bull/Bear Contracts,,"10,000",,HK0000619426
51198,VT#TENCTRC2101E,Callable Bull/Bear Contracts,,"1,000",,CH0545051192
51199,VT#HKEX RC2101C,Callable Bull/Bear Contracts,,"1,000",,CH0545051184
51203,VT#AIA  RC2101A,Callable Bull/Bear Contracts,,"2,000",,CH0545051200
51205,GS#HSI  RC2310G,Callable Bull/Bear Contracts,,"10,000",,
51206,HS#CLIFERC2103A,Callable Bull/Bear Contracts,,"10,000",,HK0000657558
51207,VT#MTUANRC2101L,Callable Bull/Bear Contracts,,"10,000",,CH0545051366
51216,GS#HSI  RC2310J,Callable Bull/Bear Contracts,,"10,000",,
51223,HT#HKEX RC2101A,Callable Bull/Bear Contracts,,"10,000",,HK0000614575
51225,HT#MTUANRC2101B,Callable Bull/Bear Contracts,,"10,000",,HK0000614591
51226,HT#MTUANRC2012F,Callable Bull/Bear Contracts,,"10,000",,HK0000614609
51235,SG#PINANRP2010C,Callable Bull/Bear Contracts,,"5,000",,
51240,HT#HSI  RC2211I,Callable Bull/Bear Contracts,,"10,000",,HK0000614625
51242,HT#HSI  RC2211J,Callable Bull/Bear Contracts,,"10,000",,HK0000614633
51243,HT#HSI  RC2211K,Callable Bull/Bear Contracts,,"10,000",,HK0000614641
51244,HT#TENCTRC2101C,Callable Bull/Bear Contracts,,"10,000",,HK0000614658
51245,HT#TENCTRC2012G,Callable Bull/Bear Contracts,,"10,000",,HK0000614666
51246,BI#TENCTRC2012Q,Callable Bull/Bear Contracts,,"10,000",,HK0000619483
51247,GS#MTUANRP2108F,Callable Bull/Bear Contracts,,"5,000",,
51249,HT#XIAMIRC2012C,Callable Bull/Bear Contracts,,"2,000",,HK0000614674
51251,HS#ALIBARC2105D,Callable Bull/Bear Contracts,,"50,000",,HK0000661865
51253,HT#ALIBARC2101A,Callable Bull/Bear Contracts,,"10,000",,HK0000614690
51255,VT#PINANRP2103A,Callable Bull/Bear Contracts,,"5,000",,CH0567315830
51265,VT#HKEX RC2012C,Callable Bull/Bear Contracts,,"1,000",,CH0532210967
51268,HS#HSI  RP2011F,Callable Bull/Bear Contracts,,"10,000",,HK0000629151
51272,VT#SUNY RC2012I,Callable Bull/Bear Contracts,,"1,000",,CH0532210942
51273,HS#HSI  RP2012A,Callable Bull/Bear Contracts,,"10,000",,HK0000629169
51278,CS#TENCTRC2010R,Callable Bull/Bear Contracts,,"1,000",,CH0547937679
51280,CS#MTUANRC2011E,Callable Bull/Bear Contracts,,"10,000",,CH0547937687
51281,CS#MTUANRC2104A,Callable Bull/Bear Contracts,,"5,000",,CH0547937695
51282,BI#ICBC RC2104A,Callable Bull/Bear Contracts,,"10,000",,HK0000657590
51287,SG#PINANRC2107D,Callable Bull/Bear Contracts,,"5,000",,
51288,HS#TENCTRC2011P,Callable Bull/Bear Contracts,,"10,000",,HK0000620606
51290,HS#CSPC RC2104A,Callable Bull/Bear Contracts,,"20,000",,HK0000661873
51293,BI#ALIBARC2101V,Callable Bull/Bear Contracts,,"10,000",,HK0000657608
51294,CS#HSI  RC2302W,Callable Bull/Bear Contracts,,"10,000",,CH0547937729
51295,CS#HSI  RC2302X,Callable Bull/Bear Contracts,,"10,000",,CH0547937737
51296,CS#HSI  RC2302Y,Callable Bull/Bear Contracts,,"10,000",,CH0547937745
51300,BI#ALIBARC2101W,Callable Bull/Bear Contracts,,"10,000",,HK0000657616
51301,HS#SANDSRC2107B,Callable Bull/Bear Contracts,,"20,000",,HK0000661881
51303,GS#HSI  RC2305O,Callable Bull/Bear Contracts,,"10,000",,
51304,HS#HSI  RC2303M,Callable Bull/Bear Contracts,,"10,000",,HK0000661899
51307,GS#HSI  RC2305P,Callable Bull/Bear Contracts,,"10,000",,
51316,GS#HKEX RC2106E,Callable Bull/Bear Contracts,,"5,000",,
51317,GS#MTUANRC2102F,Callable Bull/Bear Contracts,,"10,000",,
51318,GS#TENCTRC2010Z,Callable Bull/Bear Contracts,,"10,000",,
51319,GS#ALIBARC2010B,Callable Bull/Bear Contracts,,"10,000",,
51321,BP#HSI  RC2311J,Callable Bull/Bear Contracts,,"10,000",,NLBNPHK10252
51324,MS#CTWR RC2111A,Callable Bull/Bear Contracts,,"10,000",,
51325,UB#HSI  RP2012W,Callable Bull/Bear Contracts,,"10,000",,CH0566997679
51326,GS#TENCTRC2103V,Callable Bull/Bear Contracts,,"5,000",,
51329,BP#XIAMIRC2111I,Callable Bull/Bear Contracts,,"10,000",,NLBNPHK101O2
51331,BP#MTUANRC2106A,Callable Bull/Bear Contracts,,"50,000",,NLBNPHK101P9
51332,BP#ALIBARC2112J,Callable Bull/Bear Contracts,,"50,000",,NLBNPHK101Q7
51333,GS#HSI  RP2103D,Callable Bull/Bear Contracts,,"10,000",,
51334,GS#HSI  RC2310H,Callable Bull/Bear Contracts,,"10,000",,
51336,BP#ALIBARC2111E,Callable Bull/Bear Contracts,,"50,000",,NLBNPHK101R5
51342,SG#AIA  RC2012R,Callable Bull/Bear Contracts,,"2,000",,
51346,SG#HKEX RC2011E,Callable Bull/Bear Contracts,,"10,000",,
51348,BP#TENCTRC2111Q,Callable Bull/Bear Contracts,,"50,000",,NLBNPHK101T1
51349,BP#TENCTRC2112G,Callable Bull/Bear Contracts,,"50,000",,NLBNPHK101U9
51353,VT#C MOBRC2012E,Callable Bull/Bear Contracts,,"5,000",,CH0532210918
51358,SG#ZTE  RC2101A,Callable Bull/Bear Contracts,,"10,000",,
51361,SG#TENCTRC2103B,Callable Bull/Bear Contracts,,"10,000",,
51365,SG#HSI  RC2305X,Callable Bull/Bear Contracts,,"10,000",,
51366,SG#HSI  RC2306C,Callable Bull/Bear Contracts,,"10,000",,
51367,HS#HSI  RP2011G,Callable Bull/Bear Contracts,,"10,000",,HK0000629177
51370,UB#MTUANRC2102F,Callable Bull/Bear Contracts,,"10,000",,CH0552647312
51371,UB#MTUANRC2106A,Callable Bull/Bear Contracts,,"5,000",,CH0552647346
51372,SG#HSI  RC2306D,Callable Bull/Bear Contracts,,"10,000",,
51373,SG#GEG  RP2011A,Callable Bull/Bear Contracts,,"10,000",,
51374,SG#HSI  RC2306E,Callable Bull/Bear Contracts,,"10,000",,
51375,SG#HSI  RC2306F,Callable Bull/Bear Contracts,,"10,000",,
51377,SG#MTUANRC2101E,Callable Bull/Bear Contracts,,"10,000",,
51381,SG#MTUANRC2102D,Callable Bull/Bear Contracts,,"10,000",,
51382,VT#PINANRP2012A,Callable Bull/Bear Contracts,,"5,000",,CH0520077444
51388,SG#TENCTRC2101C,Callable Bull/Bear Contracts,,"10,000",,
51390,HS#TENCTRC2011J,Callable Bull/Bear Contracts,,"10,000",,HK0000614773
51391,VT#SHK PRC2012C,Callable Bull/Bear Contracts,,"5,000",,CH0532210934
51393,BI#HSI  RC2302T,Callable Bull/Bear Contracts,,"10,000",,HK0000661907
51394,HS#MTUANRC2011E,Callable Bull/Bear Contracts,,"10,000",,HK0000614781
51397,SG#TENCTRC2103C,Callable Bull/Bear Contracts,,"10,000",,
51398,VT#MTUANRC2101M,Callable Bull/Bear Contracts,,"10,000",,CH0545055730
51406,BI#TENCTRP2102E,Callable Bull/Bear Contracts,,"10,000",,HK0000661923
51408,HT#CLIFERP2012A,Callable Bull/Bear Contracts,,"5,000",,HK0000571759
51410,HS#HSI  RC2212E,Callable Bull/Bear Contracts,,"10,000",,HK0000614849
51414,BI#SMIC RC2105E,Callable Bull/Bear Contracts,,"2,500",,HK0000661931
51416,BI#ALIBARP2102C,Callable Bull/Bear Contracts,,"10,000",,HK0000661949
51418,VT#XIAMIRP2106C,Callable Bull/Bear Contracts,,"10,000",,CH0553477461
51419,UB#GEG  RP2103A,Callable Bull/Bear Contracts,,"10,000",,CH0571132320
51420,VT#HSI  RC2212O,Callable Bull/Bear Contracts,,"10,000",,CH0545056415
51424,MS#GEG  RC2012F,Callable Bull/Bear Contracts,,"100,000",,
51426,BI#HSI  RC2301C,Callable Bull/Bear Contracts,,"10,000",,HK0000614856
51427,BI#HSI  RC2301D,Callable Bull/Bear Contracts,,"10,000",,HK0000614864
51429,BI#AAC  RC2012C,Callable Bull/Bear Contracts,,"50,000",,HK0000614880
51431,VT#HSI  RC2303C,Callable Bull/Bear Contracts,,"10,000",,CH0567335010
51433,UB#TENCTRC2104E,Callable Bull/Bear Contracts,,"10,000",,CH0552647361
51434,UB#HSI  RC2310Y,Callable Bull/Bear Contracts,,"10,000",,CH0576399031
51440,UB#TENCTRC2103G,Callable Bull/Bear Contracts,,"10,000",,CH0548919213
51441,UB#TENCTRC2103H,Callable Bull/Bear Contracts,,"5,000",,CH0548919262
51446,VT#HSI  RC2212D,Callable Bull/Bear Contracts,,"10,000",,CH0567335044
51447,VT#TENCTRC2106K,Callable Bull/Bear Contracts,,"1,000",,CH0567335002
51448,SG#XIAMIRC2011D,Callable Bull/Bear Contracts,,"2,000",,
51452,UB#MTUANRC2110A,Callable Bull/Bear Contracts,,"5,000",,CH0548919205
51454,UB#HKEX RC2103B,Callable Bull/Bear Contracts,,"10,000",,CH0548919155
51458,VT#MTUANRC2106C,Callable Bull/Bear Contracts,,"10,000",,CH0567334997
51460,VT#ALIBARC2106Q,Callable Bull/Bear Contracts,,"10,000",,CH0567334989
51462,UB#ALIBARC2104Z,Callable Bull/Bear Contracts,,"10,000",,CH0576399023
51468,MS#CTWR RP2103A,Callable Bull/Bear Contracts,,"10,000",,
51469,MS#C MOBRP2101A,Callable Bull/Bear Contracts,,"50,000",,
51475,BI#HKEX RC2011A,Callable Bull/Bear Contracts,,"10,000",,HK0000610094
51481,UB#SHK PRC2012D,Callable Bull/Bear Contracts,,"5,000",,CH0535731670
51484,UB#MTUANRC2104S,Callable Bull/Bear Contracts,,"10,000",,CH0576399072
51488,JP#HSI  RC2309J,Callable Bull/Bear Contracts,,"10,000",,NL0014783748
51490,SG#XIAMIRC2012F,Callable Bull/Bear Contracts,,"2,000",,
51495,SG#TENCTRC2104A,Callable Bull/Bear Contracts,,"10,000",,
51496,JP#TENCTRC2012C,Callable Bull/Bear Contracts,,"1,000",,NL0014783797
51501,VT#HSI  RP2101J,Callable Bull/Bear Contracts,,"10,000",,CH0553477487
51509,CS#AIA  RC2101C,Callable Bull/Bear Contracts,,"2,000",,CH0559564874
51510,CS#MTUANRC2104F,Callable Bull/Bear Contracts,,"5,000",,CH0559564882
51519,JP#HSI  RC2401Q,Callable Bull/Bear Contracts,,"10,000",,NL0015529330
51522,HT#HSI  RC2302N,Callable Bull/Bear Contracts,,"10,000",,HK0000595204
51523,HS#SUNY RC2012A,Callable Bull/Bear Contracts,,"10,000",,HK0000620622
51526,SG#HSI  RC2312S,Callable Bull/Bear Contracts,,"10,000",,
51528,SG#TENCTRP2104E,Callable Bull/Bear Contracts,,"5,000",,
51531,SG#HSI  RC2310B,Callable Bull/Bear Contracts,,"10,000",,
51533,HS#HSI  RP2011H,Callable Bull/Bear Contracts,,"10,000",,HK0000629185
51539,VT#HSI  NC2312G,Callable Bull/Bear Contracts,,"10,000",,CH0567361073
51542,GS#HSI  RC2305Z,Callable Bull/Bear Contracts,,"10,000",,
51543,GS#HSI  RC2303Q,Callable Bull/Bear Contracts,,"10,000",,
51545,SG#HSI  RC2312V,Callable Bull/Bear Contracts,,"10,000",,
51553,BI#HSI  RP2012N,Callable Bull/Bear Contracts,,"10,000",,HK0000649407
51555,SG#TENCTRC2104B,Callable Bull/Bear Contracts,,"5,000",,
51557,GS#CLIFERC2106C,Callable Bull/Bear Contracts,,"5,000",,
51558,JP#HSI  RP2012N,Callable Bull/Bear Contracts,,"10,000",,NL0015526039
51560,JP#HSI  RP2101D,Callable Bull/Bear Contracts,,"10,000",,NL0015526054
51561,GS#MTUANRC2102G,Callable Bull/Bear Contracts,,"10,000",,
51562,JP#HSI  RP2012L,Callable Bull/Bear Contracts,,"10,000",,NL0015526047
51563,GS#TENCTRC2010F,Callable Bull/Bear Contracts,,"10,000",,
51571,HS#HSI  RP2011I,Callable Bull/Bear Contracts,,"10,000",,HK0000629201
51576,HT#HSI  RP2010E,Callable Bull/Bear Contracts,,"10,000",,HK0000636461
51581,UB#GEG  RC2012F,Callable Bull/Bear Contracts,,"10,000",,CH0535731712
51582,UB#TENCTRC2012R,Callable Bull/Bear Contracts,,"5,000",,CH0535736679
51585,CS#HSI  RC2212R,Callable Bull/Bear Contracts,,"10,000",,CH0547937877
51588,CS#HSI  RC2301C,Callable Bull/Bear Contracts,,"10,000",,CH0547937885
51591,VT#MTUANRP2106L,Callable Bull/Bear Contracts,,"10,000",,CH0567361297
51592,VT#XIAMIRP2106E,Callable Bull/Bear Contracts,,"2,000",,CH0567361305
51595,VT#CNOOCRP2104A,Callable Bull/Bear Contracts,,"1,000",,CH0567361263
51596,VT#CNOOCRP2101A,Callable Bull/Bear Contracts,,"1,000",,CH0545033331
51598,BP#HSI  RC2310G,Callable Bull/Bear Contracts,,"10,000",,NLBNPHK104D9
51599,BP#HSI  RP2102Q,Callable Bull/Bear Contracts,,"10,000",,NLBNPHK104E7
51600,BI#HSI  RP2010Q,Callable Bull/Bear Contracts,,"10,000",,HK0000619517
51602,SG#MTUANRC2104E,Callable Bull/Bear Contracts,,"10,000",,
51603,SG#MTUANRC2105C,Callable Bull/Bear Contracts,,"10,000",,
51610,CS#ALIBARC2011G,Callable Bull/Bear Contracts,,"10,000",,CH0547937927
51611,CS#HSI  RC2211M,Callable Bull/Bear Contracts,,"10,000",,CH0547937935
51612,SG#MTUANRC2109A,Callable Bull/Bear Contracts,,"5,000",,
51618,SG#PINANRC2108P,Callable Bull/Bear Contracts,,"5,000",,
51620,CS#HSI  RC2311F,Callable Bull/Bear Contracts,,"10,000",,CH0565164990
51621,CS#HSI  RC2311M,Callable Bull/Bear Contracts,,"10,000",,CH0565165005
51627,CS#AIA  RC2102B,Callable Bull/Bear Contracts,,"2,000",,CH0565165021
51628,CS#TENCTRC2103B,Callable Bull/Bear Contracts,,"10,000",,CH0565165039
51629,CS#MTUANRC2104H,Callable Bull/Bear Contracts,,"10,000",,CH0565165047
51631,HT#HSI  RC2302O,Callable Bull/Bear Contracts,,"10,000",,HK0000595212
51633,UB#LINK RC2012D,Callable Bull/Bear Contracts,,"10,000",,CH0535736752
51635,CS#ALIBARC2104D,Callable Bull/Bear Contracts,,"10,000",,CH0565165054
51636,CS#WUXI RC2101A,Callable Bull/Bear Contracts,,"5,000",,CH0565165062
51638,JP#HSI  RP2101B,Callable Bull/Bear Contracts,,"10,000",,NL0015526112
51646,HS#HSI  RP2012B,Callable Bull/Bear Contracts,,"10,000",,HK0000629235
51647,CS#HSI  RC2311T,Callable Bull/Bear Contracts,,"10,000",,CH0565165070
51652,BP#HSI  RP2101V,Callable Bull/Bear Contracts,,"10,000",,NL0015530395
51656,UB#CNOOCRC2012D,Callable Bull/Bear Contracts,,"10,000",,CH0535736802
51660,BP#HSI  RP2101L,Callable Bull/Bear Contracts,,"10,000",,NL0015530403
51664,SG#SMIC RC2106E,Callable Bull/Bear Contracts,,"2,500",,
51667,BP#HSI  RP2101N,Callable Bull/Bear Contracts,,"10,000",,NL0015530411
51669,SG#AIA  RC2102D,Callable Bull/Bear Contracts,,"2,000",,
51670,SG#SANDSRP2106A,Callable Bull/Bear Contracts,,"4,000",,
51671,BP#HSI  RP2101W,Callable Bull/Bear Contracts,,"10,000",,NL0015530429
51672,SG#MTUANRC2012V,Callable Bull/Bear Contracts,,"10,000",,
51673,CS#TENCTRC2012L,Callable Bull/Bear Contracts,,"1,000",,CH0547940566
51677,CS#MTUANRC2012B,Callable Bull/Bear Contracts,,"10,000",,CH0547940574
51678,HS#HKEX RC2011P,Callable Bull/Bear Contracts,,"10,000",,HK0000624863
51679,SG#HSI  RC2310K,Callable Bull/Bear Contracts,,"10,000",,
51680,SG#TENCTRC2102V,Callable Bull/Bear Contracts,,"10,000",,
51681,SG#HSI  RC2310V,Callable Bull/Bear Contracts,,"10,000",,
51682,SG#TENCTRC2103G,Callable Bull/Bear Contracts,,"10,000",,
51683,BP#HSI  RP2101X,Callable Bull/Bear Contracts,,"10,000",,NL0015530437
51684,SG#TENCTRC2104O,Callable Bull/Bear Contracts,,"10,000",,
51685,SG#ALIBARC2103W,Callable Bull/Bear Contracts,,"10,000",,
51686,BP#HSI  RP2101Y,Callable Bull/Bear Contracts,,"10,000",,NL0015530445
51687,BP#HSI  RP2101Z,Callable Bull/Bear Contracts,,"10,000",,NL0015530452
51689,SG#ALIBARC2104Z,Callable Bull/Bear Contracts,,"10,000",,
51690,SG#ALIBARC2104A,Callable Bull/Bear Contracts,,"10,000",,
51691,SG#MTUANRC2102U,Callable Bull/Bear Contracts,,"10,000",,
51693,SG#MTUANRC2103D,Callable Bull/Bear Contracts,,"10,000",,
51694,JP#HSI  RC2312L,Callable Bull/Bear Contracts,,"10,000",,NL0015528092
51697,SG#ALIBARP2105N,Callable Bull/Bear Contracts,,"10,000",,
51698,JP#HSI  RC2312M,Callable Bull/Bear Contracts,,"10,000",,NL0015528084
51699,VT#MTUANRC2103G,Callable Bull/Bear Contracts,,"10,000",,CH0545082114
51702,VT#MTUANRC2102K,Callable Bull/Bear Contracts,,"10,000",,CH0545082320
51704,UB#MTUANRC2012N,Callable Bull/Bear Contracts,,"10,000",,CH0535731456
51705,UB#HSCEIRC2112D,Callable Bull/Bear Contracts,,"10,000",,CH0535731530
51708,JP#HSI  RC2401F,Callable Bull/Bear Contracts,,"10,000",,NL0015528076
51712,JP#MTUANRC2105F,Callable Bull/Bear Contracts,,"1,000",,NL0015528068
51713,HS#HSI  RP2012C,Callable Bull/Bear Contracts,,"10,000",,HK0000629243
51714,HT#PINANRP2012A,Callable Bull/Bear Contracts,,"50,000",,HK0000572153
51715,JP#ALIBARC2105D,Callable Bull/Bear Contracts,,"1,000",,NL0015528050
51716,BI#TENCTRC2101W,Callable Bull/Bear Contracts,,"5,000",,HK0000657632
51717,VT#TENCTRC2101G,Callable Bull/Bear Contracts,,"1,000",,CH0545082478
51718,BI#TENCTRC2101X,Callable Bull/Bear Contracts,,"10,000",,HK0000657640
51719,BI#SMIC RC2101M,Callable Bull/Bear Contracts,,"5,000",,HK0000657657
51722,BI#HSI  RC2302W,Callable Bull/Bear Contracts,,"10,000",,HK0000657665
51725,HS#MTUANRC2011L,Callable Bull/Bear Contracts,,"10,000",,HK0000624897
51726,BI#HSI  RC2302P,Callable Bull/Bear Contracts,,"10,000",,HK0000657673
51729,HT#HSI  RC2309M,Callable Bull/Bear Contracts,,"10,000",,HK0000657707
51730,SG#HSI  RC2311J,Callable Bull/Bear Contracts,,"10,000",,
51731,HT#HSI  RC2310N,Callable Bull/Bear Contracts,,"10,000",,HK0000657715
51732,HT#ALIBARC2101J,Callable Bull/Bear Contracts,,"10,000",,HK0000657723
51733,GS#ALIBARC2012A,Callable Bull/Bear Contracts,,"10,000",,
51736,SG#AIA  RC2101D,Callable Bull/Bear Contracts,,"2,000",,
